,Date,Mkt-RF,SMB,HML,RMW,CMA,RF,ADS_Index,SP500,T10Y3M,OBMMIJUMBO30YF,DEXUSEU,DEXJPUS,DEXUSUK,CBBTCUSD,CBETHUSD,T10YIE,DCOILBRENTEU,VIXCLS,DAAA,DBAA,NIKKEI225,AMERIBOR,T5YIE,BAMLH0A0HYM2,BAMLH0A0HYM2EY,DGS10,DGS1,RIFSPPFAAD90NB,DCPN3M,DCPF1M,DCOILWTICO,DHHNGSP,USRECD,USRECDM,USRECDP,Date,Open,High,Low,Close,Adj Close,Volume,Returns,Daily_Return,Typical_Price,Typical_Price_Return,Volume_Log,Volume_Differencing,Volume_Differencing_10,Volumne_Percent_Change,MA_5,Volumne_MA_200,Close_EMA_50,Momentum_AwesomeOscillatorIndicator,Momentum_KAMA,Momentum_PercentagePVolumneOscillator,Trend_ADX,Trend_AroonIndicator,Trend_CCI,Trend_DPO,Trend_EMA,Volumne_CMF,Volumne_EOM,Volumne_FI,Volatility_ATR,Volatility_BB,Volatility_DonchainChannel
138,2022-07-22,-1.19,-0.84,1.38,1.74,1.52,0.004,0.404321,3961.63,0.28,5.052,1.0225,136.12,1.2019,22706.35,1536.93,2.34,106.77,23.03,3.91,5.05,27914.66,1.722,2.56,4.96,7.83,2.77,3.01,3.50921511627907,2.52,2.18,97.71,8.25,0.0,0.0,0.0,2022-07-22,173.07000732421875,175.60000610351562,168.41000366210938,169.27000427246094,169.09059143066406,42583900,-13.885269165039062,-0.07891961955627114,171.0933380126953,-6.159595654065786,17.566986805532142,15388100.0,23334700.0,0.5658263408320403,17.176385820147825,-0.12973835628470895,-0.04807054254305354,4.560413181080548,169.49187425757063,-2.0560687628766,17.75162900850416,95.0,49.24519445329522,4.314501190185553,170.53034960636433,0.22917472134505373,-157.95275237907026,-20769547.836721748,8.095136969971698,16.1087919311026,17.18535813057228
139,2022-07-25,0.11,0.1,1.68,0.65,0.52,0.004,0.412843,3966.84,0.19,5.022,1.0211,136.72,1.2042,21248.31,1436.4,2.36,108.23,23.36,3.97,5.12,27699.25,1.72139,2.58,4.95,7.85,2.81,3.07,2.29,2.5,1.8,99.83,8.52,0.0,0.0,0.0,2022-07-25,169.0,170.57000732421875,164.80999755859375,166.64999389648438,166.47335815429688,26166300,-2.6172332763671875,-0.01559932973919853,167.34333292643228,-2.216165615710164,17.079982881247492,-16417600.0,4280700.0,-0.38553537839418184,17.1942169017909,-0.12973835628470895,-0.06048223256366292,5.115560464298028,169.45615098752592,-2.350311611330701,17.384373910690048,65.0,-1.543247259750359,3.180004119873047,170.16079191970908,0.10015244776246895,-94.98651395572058,-25320636.376168773,7.978380609754363,16.08738604394439,17.203342857641346
140,2022-07-26,-1.32,0.34,1.06,0.57,1.16,0.004,0.413279,3921.05,0.26,5.196,1.0116,136.62,1.2036,21277.3,1454.91,2.36,107.32,24.69,3.96,5.1,27655.21,1.72642,2.56,5.06,7.95,2.81,3.06,2.65,2.3,2.37,97.74,9.46,0.0,0.0,0.0,2022-07-26,165.94000244140625,166.0,157.9499969482422,159.14999389648438,158.98130798339844,28468400,-7.4920501708984375,-0.04604865007536496,161.03333028157553,-3.843622382148837,17.164305258166713,2302100.0,11828700.0,0.08797957678387847,17.211351620125146,-0.12973835628470895,-0.0991212940981211,3.813060087316188,169.33192803257248,-1.8904929840661346,17.397363099246082,65.0,-78.64193726634583,-4.302995300292963,169.11214448892576,0.07351035313793883,-161.60303837747648,-43243718.62605746,8.014461426678753,16.69980987110978,17.2565428733292
141,2022-07-27,2.72,0.16,-1.26,-0.2,-1.34,0.004,0.412545,4023.61,0.34,5.165,1.0108,137.31,1.2027,22986.74,1637.18,2.42,109.64,23.24,3.9,5.08,27715.75,1.73691,2.61,5.07,7.89,2.78,3.0,3.50921511627907,3.775271739130435,2.29,100.03,8.65,0.0,0.0,0.0,2022-07-27,162.58999633789062,170.8699951171875,162.02000427246094,169.5800018310547,169.4002685546875,43846600,10.418960571289062,0.06347773208874052,167.49000040690103,3.931228647862639,17.59620773671816,15378200.0,27291500.0,0.5401849067738265,17.33158899081835,-0.12973835628470895,-0.03856518722575297,1.882795087028967,169.3355555368288,2.734171562028177,17.074826147926405,65.0,4.085012658471956,-4.357996368408209,169.1567023310333,0.1805320028401358,90.22243430309128,4429053.233941406,8.199738416379972,16.305617991051964,17.210732093216738
142,2022-07-28,1.19,-0.04,-0.87,0.15,-0.87,0.004,0.410639,4072.43,0.26,5.166,1.0163,134.45,1.2126,23875.62,1727.16,2.48,109.68,22.33,3.9,5.1,27815.48,2.4784800000000002,2.67,4.98,7.72,2.68,2.93,2.7,2.54,2.39,99.11,8.75,0.0,0.0,0.0,2022-07-28,161.05999755859375,161.50999450683594,154.85000610351562,160.72000122070312,160.54965209960938,73214300,-8.850616455078125,-0.0536611139408798,159.02666727701822,-5.185174353937949,18.108901315043454,29367700.0,49449100.0,0.6697828337887088,17.57335388314465,-0.12973835628470895,-0.08560239504091016,-1.5755578882553891,169.26882029983594,12.83524448314974,17.12941965024686,-25.0,-102.04274416966149,-3.976995086669916,168.35320698719235,0.252880080208159,-75.18312691442526,-57771689.23466848,8.526251281937927,16.61232573451917,17.316844452692802
143,2022-07-29,1.44,-0.88,0.45,0.49,-1.16,0.004,0.407562,4130.29,0.26,5.024,1.0202,133.25,1.2183,23817.5,1726.67,2.53,111.51,21.33,3.85,5.03,27801.64,2.46123,2.73,4.77,7.5,2.67,2.98,2.75,2.51,2.4,101.31,8.33,0.0,0.0,0.0,2022-07-29,157.69000244140625,160.13999938964844,155.1699981689453,159.10000610351562,158.93138122558594,42065400,-1.6182708740234375,-0.010130709154087647,158.13666788736978,-0.5612261109860128,17.55473610801491,-31148900.0,18722600.0,-0.4254483072295986,17.570931214011225,-0.12973835628470895,-0.09143007085879284,-3.44820628446692,169.12794198705194,12.908207096614385,17.18128347745129,-25.0,-107.57302175629432,-9.309497833251953,167.4719497601755,0.3025287029534044,-6.202860841663617,-58759694.31732282,8.377438870428922,16.888272949006268,17.327967546895035
144,2022-08-01,-0.19,0.18,-0.26,0.17,0.34,0.008,0.390575,4118.63,0.04,4.916,1.027,131.8,1.2278,23250.19,1629.76,2.51,106.09,22.84,3.8,4.98,27993.35,2.46104,2.72,4.8,7.51,2.6,2.98,2.64,2.54,2.34,96.59,8.2,0.0,0.0,0.0,2022-08-01,157.25,165.19000244140625,155.22999572753906,159.92999267578125,159.76048278808594,40596700,0.8291015625,0.005203166611004839,160.11666361490884,1.244305135750512,17.51919734048032,-1468700.0,17022400.0,-0.03491468047373847,17.636257396007863,-0.12973835628470895,-0.08356529706892324,-4.3897950116326,168.95841848514448,12.475304363588636,16.878963754338947,-25.0,-85.16372757924287,-2.6545036315918082,166.75366813309031,0.25235929977951865,62.684455124390645,-49954512.39393056,8.456567262600835,16.90125032457837,17.32848528095961
145,2022-08-02,-0.49,0.58,-1.4,-2.16,-0.46,0.008,0.383253,4091.19,0.19,5.082,1.0194,132.32,1.2218,23005.22,1633.14,2.48,106.51,23.93,3.9,5.04,27594.73,2.4634,2.69,4.61,7.5,2.75,3.09,2.72,2.54,2.36,97.14,8.01,0.0,0.0,0.0,2022-08-02,158.30999755859375,162.24000549316406,158.00999450683594,160.19000244140625,160.0202178955078,27374500,0.259735107421875,0.0016244580362965166,160.14666748046875,0.018736997173540715,17.125122481093953,-13222200.0,1440800.0,-0.3256964236009331,17.631452086214736,-0.12973835628470895,-0.07910270336758607,-4.519206462186901,168.45218047681792,9.16622368700192,16.59176001738222,-25.0,-78.80771702208983,0.27549514770507244,166.1285571148347,0.20667119386897598,-1.3134379117323358,-44519069.5631656,8.2452394487872,17.338858539258876,17.370001946208593
146,2022-08-03,1.67,0.28,-1.92,-1.49,-0.7,0.008,0.375917,4155.17,0.21,5.472,1.0146,134.18,1.2132,22820.48,1618.2,2.5,101.82,21.95,3.91,5.02,27741.9,2.46349,2.72,4.54,7.45,2.73,3.14,2.68,2.51,2.39,93.25,7.81,0.0,0.0,0.0,2022-08-03,162.69000244140625,169.5399932861328,161.57000732421875,168.8000030517578,168.62109375,31721900,8.600875854492188,0.05235397985419965,166.63666788736978,3.972573377789068,17.272517852054317,4347400.0,6937600.0,0.15881203309649483,17.57658415402666,-0.12973835628470895,-0.028474585470196767,-4.741323987175434,168.46929091773828,7.396172185427154,15.835371281643754,-24.999999999999993,1.3065518641053835,8.873998260498041,166.38298053739882,0.23099600528497913,136.42633702722742,-14267198.332243998,8.300477018584168,17.30603598250751,17.375049375012548
147,2022-08-04,-0.06,0.41,-1.64,-1.31,-0.86,0.008,0.368565,4151.94,0.18,5.077,1.0221,133.28,1.2141,22604.63,1607.87,2.46,97.99,21.44,3.89,5.0,27932.2,2.45754,2.64,4.55,7.36,2.68,3.11,3.50921511627907,2.55,2.34,91.29,8.4,0.0,0.0,0.0,2022-08-04,168.3000030517578,172.14999389648438,166.8000030517578,170.57000732421875,170.38922119140625,23938200,1.76812744140625,0.010431207523533104,169.84000142415366,1.904102490259163,16.99098606729742,-7783700.0,-3257600.0,-0.24537307033941846,17.316231654254416,-0.12973835628470895,-0.017580918846404003,-2.5236478468951304,168.55251400025554,4.115094983074439,15.131282030701248,-25.0,42.04449648499685,16.264995574951172,166.78174499328642,0.21593039800064578,87.60873547385481,-8873111.226789864,8.152952709891288,17.19259197406535,17.383485609096077
148,2022-08-05,-0.05,0.94,-0.06,-1.27,-0.23,0.008,0.361194,4145.19,0.25,5.305,1.017,135.33,1.2061,23285.14,1734.8,2.46,100.31,21.15,4.03,5.12,28175.87,2.45905,2.64,4.44,7.44,2.83,3.29,3.50921511627907,2.53,3.242937062937063,91.77,8.3,0.0,0.0,0.0,2022-08-05,166.99000549316406,171.61000061035156,165.8000030517578,167.11000061035156,166.93287658691406,25832700,-3.4563446044921875,-0.02049356146221637,168.17333475748697,-0.986162376101607,17.06715168922591,1894500.0,-16751200.0,0.07914128881870819,17.21312820668771,-0.12973835628470895,-0.036087723563893226,-0.5007060780244501,168.540087110975,1.8681924867766901,14.398150273530774,-25.0,23.139783561963934,16.533497619628918,166.81300743300693,0.1813346796834192,-17.31789017927357,-16540559.246840056,8.035804952326412,17.06855816863376,17.4031499127752
149,2022-08-08,0.0,0.97,-0.08,-0.45,0.22,0.008,0.339235,4140.06,0.12,5.229,1.0207,134.73,1.2098,23824.9,1778.85,2.48,103.46,21.29,3.97,5.03,28249.24,2.45364,2.65,4.41,7.36,2.77,3.3,2.75,3.775271739130435,3.242937062937063,93.52,7.76,0.0,0.0,0.0,2022-08-08,168.0,177.50999450683594,167.1300048828125,170.25,170.06954956054688,27299100,3.1366729736328125,0.018615673434272395,171.62999979654947,2.0345793743894447,17.122364292578794,1466400.0,1132800.0,0.05676526263224524,17.11995031277587,-0.12973835628470895,-0.01728132649278613,1.644235049977027,168.56121358458645,0.4061990963844078,14.063584930105709,-25.0,61.07536677123121,2.2650039672851676,167.14034005843484,0.1852489426042558,137.45376337239918,-6801538.619717035,8.15401439953431,16.99912159815391,17.364749526665065
150,2022-08-09,-0.68,-1.37,2.11,0.87,1.27,0.008,0.332354,4122.47,0.13,5.302,1.0226,134.95,1.2089,23138.91,1701.56,2.47,103.81,21.77,3.95,5.06,27999.96,2.45323,2.66,4.46,7.46,2.8,3.33,2.81,2.58,2.36,93.18,7.87,0.0,0.0,0.0,2022-08-09,168.9499969482422,169.52999877929688,166.60000610351562,168.52999877929688,168.35137939453125,18655100,-1.718170166015625,-0.010154129262327949,168.22000122070312,-2.00683419722667,16.741630125116192,-8644000.0,-9813300.0,-0.31664047532702544,17.053773237432654,-0.12973835628470895,-0.026167937016977616,3.0498824624454244,168.55992355188906,-3.028726807699198,13.708968233453437,-25.0,15.991258659304114,-0.6180061340332088,167.27268850804074,0.2046485771595093,-66.8295039318148,-9209658.253300067,7.928813374381813,16.862465322441675,17.337446489889896
151,2022-08-10,2.36,0.76,-1.6,-1.39,-1.36,0.008,0.325739,4210.24,0.13,5.261,1.0337,132.58,1.2245,23982.75,1854.17,2.43,105.06,19.74,3.97,5.07,27819.33,2.44982,2.61,4.33,7.29,2.78,3.26,2.65,2.63,2.37,94.68,7.86,0.0,0.0,0.0,2022-08-10,175.99000549316406,180.47999572753906,173.9499969482422,178.33999633789062,178.15097045898438,30262100,9.799591064453125,0.05657800027802029,177.58999633789062,5.420484825447858,17.22540666246245,11607000.0,-13584500.0,0.622189106464184,17.042252960019724,-0.12973835628470895,0.029283399704392865,4.820117007984834,168.93610957305884,-2.6840921770109336,13.973609080181273,-25.000000000000007,120.49580774426099,-8.860505676269526,168.3267178251693,0.20505127561722225,197.43986364005414,19940892.734435167,8.129872553074833,17.589999281772954,17.260826004176053
152,2022-08-11,-0.07,0.21,1.64,0.75,0.89,0.008,0.319386,4207.27,0.25,5.332,1.0338,132.66,1.223,23956.28,1882.45,2.47,107.19,20.2,4.07,5.16,29237.723930753567,2.4511600000000002,2.67,4.21,7.24,2.87,3.25,2.88,2.6,3.242937062937063,97.02,8.53,0.0,0.0,0.0,2022-08-11,179.7100067138672,183.10000610351562,176.3699951171875,177.49000549316406,177.3018798828125,24079100,-0.849090576171875,-0.004777523603351597,178.9866689046224,0.7833825628797086,16.996854802291132,-6183000.0,-49135200.0,-0.204314968227585,17.043370702692776,-0.12973835628470895,0.023397195859172104,6.203440946691188,170.16734280378273,-4.0529495540844325,14.352767205858708,-25.0,121.20411334692815,0.5975021362304744,169.19941188878786,0.20623022238948507,70.43309940677153,16092520.612178925,8.059879474737496,17.261094631857897,17.161540427187944
153,2022-08-12,1.76,0.49,-0.74,-0.65,-0.53,0.008,0.313292,4280.15,0.21,5.163,1.0257,133.57,1.2132,24398.29,1957.98,2.47,103.7,19.53,4.05,5.11,28546.98,2.45098,2.67,4.25,7.26,2.84,3.26,2.71,3.775271739130435,2.36,94.86,8.73,0.0,0.0,0.0,2022-08-12,180.80999755859375,181.4600067138672,178.91000366210938,180.5,180.30868530273438,21274000,3.006805419921875,0.01681648458537044,180.29000345865884,0.7255357063818302,16.872996227793745,-2805100.0,-20791400.0,-0.11649521784452077,17.006557938657547,-0.12973835628470895,0.03908852718694256,8.07561798095702,172.2562973497478,-5.915698572968475,14.712967425252273,-25.0,118.33396560026631,-9.052498626708996,170.27565837556995,0.18217584044522503,5.393969381774083,20658435.138488334,7.855385562035778,17.98452368729523,17.081682855624187
154,2022-08-15,0.38,-0.02,-0.63,-0.18,-0.01,0.008,0.29641,4297.14,0.07,5.136,1.0186,133.13,1.209,24092.27,1897.46,2.44,98.25,19.95,3.96,5.06,28871.78,2.44889,2.62,4.24,7.19,2.79,3.23,2.83,3.775271739130435,3.242937062937063,92.24,8.62,0.0,0.0,0.0,2022-08-15,178.9600067138672,181.44000244140625,178.1999969482422,180.88999938964844,180.69827270507812,15878700,0.38958740234375,0.0021583381978684812,180.17666625976562,-0.06288359626509532,16.580489146452376,-5395300.0,-24718000.0,-0.25361004042493185,16.907906640208036,-0.12973835628470895,0.03964503261084351,9.283264967974475,173.97939310663702,-9.002251799323224,14.998130647426745,-25.0,102.14169733521118,-11.355493927001959,171.2865479959584,0.21932010105595678,-7.44783768750981,19280744.488004744,7.624616558592192,18.72268992472058,17.01323805615423
155,2022-08-16,0.19,-0.15,0.7,1.03,0.52,0.008,0.291054,4305.2,0.12,5.254,1.0174,134.38,1.209,23861.8,1878.12,2.44,95.36,19.69,4.02,5.09,28868.91,2.45176,2.61,4.25,7.25,2.82,3.26,2.74,3.775271739130435,2.42,89.23,9.28,0.0,0.0,0.0,2022-08-16,179.44000244140625,180.99000549316406,177.0399932861328,179.47000122070312,179.27978515625,21156700,-1.418487548828125,-0.007881007521048033,179.16666666666666,-0.5621377441613618,16.867467198160803,5278000.0,-6217800.0,0.3323949693614716,16.930363638625934,-0.12973835628470895,0.03020931402765603,11.089146782370165,174.87631486014308,-9.86611477567084,15.173424761394305,-25.0,85.42597306542336,-10.710007476806652,172.06592449355313,0.1954133449616071,-15.029569980706905,14583294.988106646,7.440886341014145,19.08222798906131,16.994842929013085
156,2022-08-17,-0.93,-0.92,1.04,1.28,0.66,0.008,0.285807,4274.04,0.21,5.323,1.0164,135.4,1.203,23357.89,1835.35,2.46,97.22,19.9,4.08,5.13,29222.77,2.45189,2.65,4.33,7.4,2.89,3.27,2.67,3.775271739130435,2.4,90.85,9.51,0.0,0.0,0.0,2022-08-17,176.75999450683594,178.13999938964844,174.1699981689453,174.85000610351562,174.66468811035156,20118100,-4.6150970458984375,-0.026079563145801288,175.72000122070312,-1.9424645279263686,16.817130465337094,-1038600.0,-11603800.0,-0.04909083174597173,16.835999832279576,-0.12973835628470895,0.0035437560257534084,10.49979450001436,174.87541263445985,-10.814102427322434,15.104636723365715,-25.0,56.920814791404254,-10.03799819946289,172.33107512307336,0.14075697544367038,-56.43776457174079,4342455.10665936,7.333842176551329,18.084793158002764,17.035975216075904
157,2022-08-18,0.27,0.35,0.46,0.79,0.08,0.008,0.280668,4283.74,0.17,5.301,1.0114,135.29,1.197,23175.9,1844.48,2.52,96.35,19.56,4.08,5.12,28942.14,2.45237,2.7,4.37,7.42,2.88,3.24,2.71,3.775271739130435,2.3,93.2,9.42,0.0,0.0,0.0,2022-08-18,174.33999633789062,175.75999450683594,171.86000061035156,174.66000366210938,174.47488403320312,18844500,-0.1898040771484375,-0.0010872677346842607,174.09333292643228,-0.9300274519974394,16.75173165209472,-1273600.0,-5093700.0,-0.06330617702466934,16.78358382352429,-0.12973835628470895,0.0023566393788656548,8.963323391185071,174.87052722835634,-11.915681669132274,14.854067800442923,-25.0,47.41494813763464,-1.0024978637695199,172.5528778410768,0.12355557150600088,-48.53135104667461,3587887.8577317945,7.162149762547981,16.9314176872019,16.63697521984891
158,2022-08-19,-1.5,-0.94,0.97,1.06,1.25,0.008,0.275633,4228.48,0.24,5.385,1.0039,137.01,1.181,20850.04,1610.61,2.55,96.45,20.6,4.18,5.23,28930.33,2.44968,2.72,4.45,7.58,2.98,3.26,2.82,3.775271739130435,2.33,93.55,9.14,0.0,0.0,0.0,2022-08-19,170.1999969482422,172.32000732421875,167.0500030517578,167.9600067138672,167.781982421875,26240800,-6.692901611328125,-0.03911538729023256,169.1100056966146,-2.904212708702403,17.082826009380295,7396300.0,408100.0,0.3924911777972353,16.833383899001316,-0.12973835628470895,-0.03472532293304764,6.514058460908785,174.825649361618,-10.252476851862493,14.249425836306552,60.0,-5.8927767715471795,0.8330062866210994,172.1154615432473,0.15291971131028384,-82.84323426480744,-13497937.644855384,7.18454230493816,16.962732153743588,16.643395268744303
159,2022-08-22,-2.14,-0.04,0.38,0.19,0.2,0.008,0.261045,4137.99,0.21,5.408,0.9936,137.57,1.1752,21403.82,1624.45,2.57,95.06,23.8,4.19,5.27,28794.5,2.4502800000000002,2.74,4.62,7.81,3.03,3.32,2.76,2.62,2.44,93.42,9.85,0.0,0.0,0.0,2022-08-22,165.49000549316406,165.49000549316406,162.25999450683594,163.0500030517578,162.87718200683594,19499700,-4.9048004150390625,-0.029668980777454834,163.6000010172526,-3.3124994060873547,16.785909638800245,-6741100.0,-7799400.0,-0.25689384469985677,16.86818822267049,-0.12973835628470895,-0.06062077433289781,3.2885879965389506,174.3848718528836,-11.052710318599676,13.734185021942148,60.0,-62.63724654023485,-2.4470008850097713,171.25208454405782,0.15379395441555788,-96.2393297734096,-21330857.717729554,7.110315800042814,17.26141142271341,16.6610636841044
160,2022-08-23,-0.11,0.12,0.32,-0.37,-0.19,0.008,0.256216,4128.73,0.25,5.186,0.9976,136.36,1.1844,21529.34,1666.04,2.58,99.49,24.11,4.23,5.29,28452.75,2.45119,2.77,4.68,7.87,3.05,3.29,2.86,2.64,2.43,96.46,9.75,0.0,0.0,0.0,2022-08-23,162.47999572753906,165.0500030517578,160.6999969482422,161.11000061035156,160.93923950195312,18111800,-1.9379425048828125,-0.01196953281844415,162.2866668701172,-0.8060110379758179,16.712074217521252,-1387900.0,-543300.0,-0.07117545398134328,16.839002929682454,-0.12973835628470895,-0.06917268058847315,0.22676463407628944,173.87204877784046,-12.088522132331441,13.349798566191339,60.0,-78.05327152959876,0.5949981689453239,170.28617178846676,0.16585714291118753,-24.017525058335586,-22645722.336827856,6.972300315216455,16.949563050963206,16.651439506706573
161,2022-08-24,0.4,0.52,-0.62,-1.44,-0.48,0.008,0.251386,4140.77,0.29,5.529,0.9967,136.92,1.1802,21358.67,1656.07,2.62,99.87,22.82,4.27,5.34,28313.47,2.45359,2.79,4.61,7.85,3.11,3.35,2.66,3.775271739130435,2.35,95.52,9.27,0.0,0.0,0.0,2022-08-24,160.60000610351562,165.4600067138672,159.77000427246094,163.25999450683594,163.0869598388672,20891500,2.1477203369140625,0.013256655136897777,162.8300018310547,0.3342403014507056,16.854852935646154,2779700.0,-9370600.0,0.1534745304166345,16.846497034615055,-0.12973835628470895,-0.05464375655154685,-2.2566753611845343,172.076286086468,-11.854539233408188,13.048262843743846,60.0,-67.3912990812109,-0.8090026855468864,169.61701204735908,0.12469000538820785,-7.081202300690225,-16211215.686805839,6.908185421525945,17.297729264760576,16.682512448772734
162,2022-08-25,1.45,0.12,-0.01,0.15,-0.38,0.008,0.246551,4199.12,0.15,5.328,0.9959,136.83,1.1803,21518.35,1692.56,2.6,98.81,21.78,4.17,5.24,28479.01,2.45623,2.77,4.6,7.79,3.03,3.33,2.83,3.775271739130435,3.242937062937063,93.33,9.47,0.0,0.0,0.0,2022-08-25,165.17999267578125,168.8800048828125,164.02000427246094,168.77999877929688,168.60110473632812,15550500,5.5141448974609375,0.03325204346393473,167.22666931152344,2.6643470361333854,16.55960335041341,-5341000.0,-8528600.0,-0.2556542134360864,16.81418150937174,-0.12973835628470895,-0.021808892182018202,-3.6161742715274556,171.89498562104063,-13.476757075755346,12.494464301139262,60.0,-27.37550042434658,8.597994995117176,169.53729649801983,0.055737715842655265,119.8552965578907,-6492164.055785872,6.843776669248475,16.623800781286576,16.454388256074015
163,2022-08-26,-3.38,-0.27,1.68,0.22,0.85,0.008,0.24171,4057.66,0.15,5.591,0.9998,137.07,1.1778,20230.18,1505.42,2.57,101.13,25.56,4.16,5.23,28641.38,2.45149,2.73,4.65,7.87,3.04,3.36,2.75,3.775271739130435,2.44,93.63,9.48,0.0,0.0,0.0,2022-08-26,168.47999572753906,170.9199981689453,161.6699981689453,161.77999877929688,161.60853576660156,24023600,-6.9925689697265625,-0.04235863292636921,164.78999837239584,-1.4678267236853948,16.99454723849004,8473100.0,2749600.0,0.5448763705347095,16.791826549581103,-0.12973835628470895,-0.06007598243606005,-4.341087251550988,170.37176596254332,-11.583599892651533,12.138838216969216,55.00000000000001,-60.87550493504056,7.614004516601568,168.79850623909383,-0.043779348385211296,-5.968336470785011,-21889596.05047293,6.964087835786051,16.186214972724052,16.406090451718217
164,2022-08-29,-0.72,-0.39,0.43,0.25,0.43,0.008,0.227168,4030.61,0.15,5.421,1.0,138.74,1.1718,20291.07,1551.92,2.58,91.20342465753424,26.21,4.23,5.31,27878.96,2.4539,2.71,4.78,8.06,3.12,3.43,2.88,3.775271739130435,2.38,97.4,9.24,0.0,0.0,0.0,2022-08-29,160.66000366210938,163.0500030517578,159.00999450683594,159.1699981689453,159.0012969970703,20052700,-2.60723876953125,-0.01626460562869081,160.40999857584634,-2.6938897395260675,16.813874365992202,-3970900.0,4174000.0,-0.16529162989726764,16.797449134385857,-0.12973835628470895,-0.0724994095262349,-4.8225873161764525,168.41995235796173,-11.39889910926805,11.989253941477074,50.0,-112.14498139153655,10.661998748779297,167.88150547050827,-0.08166963312508466,-106.07370839432167,-24789402.068446632,6.817883871242843,16.32347511974756,14.772907954543745
165,2022-08-30,-1.11,-0.38,-0.24,-0.24,0.12,0.008,0.222352,3986.16,0.14,5.486,1.0018,138.73,1.1651,19835.7,1527.89,2.55,99.34,26.21,4.22,5.28,28195.58,2.4561,2.67,4.9,8.2,3.11,3.48,2.64,3.775271739130435,3.242937062937063,92.08,9.1,0.0,0.0,0.0,2022-08-30,160.35000610351562,161.66000366210938,155.91000366210938,157.16000366210938,156.99343872070312,19567900,-2.0078582763671875,-0.012708346514103575,158.24333699544272,-1.359907290686646,16.78940102651173,-484800.0,-1588800.0,-0.024176295461459052,16.81210446020963,-0.12973835628470895,-0.08117353830406082,-5.537351451200578,166.4211137624052,-11.320319639321042,12.058584740705179,-55.0,-134.46576360428423,11.203498077392567,166.86041006018456,-0.10997446935513262,-65.96886699046972,-26174351.53910076,6.764489677680702,16.89969178748443,16.02366848932279
166,2022-08-31,-0.74,0.23,-0.44,-0.63,-0.13,0.008,0.217556,3955.0,0.19,5.572,1.0065,138.69,1.1647,20025.48,1552.8,2.48,96.55,25.87,4.27,5.33,28091.53,2.45938,2.58,5.03,8.34,3.15,3.5,2.99,3.775271739130435,3.242937062937063,90.09,8.93,0.0,0.0,0.0,2022-08-31,167.07000732421875,167.83999633789062,162.13999938964844,162.92999267578125,162.75730895996094,40953000,5.7638702392578125,0.036056176317340594,164.30332946777344,3.758033355766699,17.527935625653225,21385100.0,20834900.0,1.092866378098825,16.994794464791184,-0.12973835628470895,-0.0456619862317319,-5.211029456643502,166.2037784540772,-3.6456765525532306,11.620029643951302,-55.0,-62.51382970555203,10.077000427246105,166.4860845950033,-0.23030565234943365,86.36350942134486,-1176950.4328145646,6.960264827585729,17.280573148682514,16.051432062744645
167,2022-09-01,-0.01,-1.04,-0.29,0.62,0.55,0.009,0.212776,3966.85,0.29,5.65,0.995,139.93,1.1541,20112.51,1583.83,2.45,92.24,25.56,4.41,5.48,27661.47,2.45342,2.52,5.08,8.51,3.26,3.51,2.66,3.775271739130435,2.36,87.09,9.38,0.0,0.0,0.0,2022-09-01,163.5800018310547,167.36000061035156,160.35000610351562,165.36000061035156,165.1847381591797,30145700,2.42742919921875,0.014804283590397205,164.3566691080729,0.03245885778548896,17.221552850734064,-10807300.0,11301200.0,-0.2638951969330696,17.109441163764128,-0.12973835628470895,-0.030231903726244735,-5.772823872285755,166.16969969041347,-1.4546833865416509,11.331125108884386,-55.0,-56.70893728553261,5.717505645751942,166.37883850122694,-0.22032681611855032,-26.392836318973803,5911739.150613133,6.9627513115482405,17.41610030030133,16.076154711729238
168,2022-09-02,-0.99,0.11,1.06,-0.06,0.26,0.009,0.207716,3924.26,0.26,5.716,1.003,140.03,1.1582,19946.87,1573.69,2.47,93.09,25.47,4.38,5.44,27650.84,2.45117,2.55,5.06,8.39,3.2,3.47,2.81,3.775271739130435,2.46,87.29,9.18,0.0,0.0,0.0,2022-09-02,167.4499969482422,167.92999267578125,159.22000122070312,160.32000732421875,160.15008544921875,22634200,-5.0346527099609375,-0.03095306318244262,162.49000040690103,-1.142241406035005,16.93497259473301,-7511500.0,-3606600.0,-0.24917318224489726,17.09907614253292,-0.12973835628470895,-0.05757713862809544,-6.167118117388554,165.97734227737647,-2.1344349285107,11.137872539341327,-55.0,-71.30548812609969,5.867002868652349,165.8018069605595,-0.227879579681647,-10.775081191600593,-5515685.15296786,7.050113318724735,18.015333018028713,16.108489281896947
